Emmas iela;12D
Gāles iela;2A
Augusta Dombrovska iela;22
Augusta Dombrovska iela;30B
Vecmīlgrāvja 5.līnija;25
Vecmīlgrāvja 5.līnija;31B
Vecmīlgrāvja 5.līnija;29B
Vecmīlgrāvja 5.līnija;29A
Vecmīlgrāvja 5.līnija;14A
Vecmīlgrāvja 1.līnija;7A
Mildas iela;6A
Mildas iela;4A
Melīdas iela;6A
Emmas iela;8A
Emmas iela;7A
Emmas iela;6A
Emmas iela;3A
Emmas iela;12A
Emmas iela;10A
Augusta Dombrovska iela;9C
Augusta Dombrovska iela;9A
Augusta Dombrovska iela;8A
Augusta Dombrovska iela;7B
Augusta Dombrovska iela;7A
Augusta Dombrovska iela;6A
Augusta Dombrovska iela;17A
Vecmīlgrāvja 6.līnija;7k-2
Vecmīlgrāvja 5.līnija;19
Vecmīlgrāvja 5.līnija;21
Vecmīlgrāvja 5.līnija;23
Vecmīlgrāvja 5.līnija;27
Vecmīlgrāvja 5.līnija;29
Vecmīlgrāvja 5.līnija;37
Vecmīlgrāvja 5.līnija;16
Vecmīlgrāvja 5.līnija;18
Vecmīlgrāvja 5.līnija;20
Vecmīlgrāvja 5.līnija;22
Vecmīlgrāvja 5.līnija;24
Vecmīlgrāvja 5.līnija;26
Vecmīlgrāvja 5.līnija;13
Vecmīlgrāvja 5.līnija;15
Vecmīlgrāvja 5.līnija;12
Vecmīlgrāvja 5.līnija;10
Augusta Dombrovska iela;33
Augusta Dombrovska iela;35
Augusta Dombrovska iela;37
Augusta Dombrovska iela;19
Augusta Dombrovska iela;21
Augusta Dombrovska iela;11
Augusta Dombrovska iela;13k-1
Augusta Dombrovska iela;15
Augusta Dombrovska iela;17
Augusta Dombrovska iela;10
Augusta Dombrovska iela;12
Augusta Dombrovska iela;18
Augusta Dombrovska iela;20
Augusta Dombrovska iela;30
Augusta Dombrovska iela;34
Augusta Dombrovska iela;42
Rūpnīcas iela;11
Rūpnīcas iela;13
Rūpnīcas iela;10
Rūpnīcas iela;12
Rūpnīcas iela;14
Rūpnīcas iela;16
Mildas iela;11
Emmas iela;30
Emmas iela;28
Emmas iela;24
Emmas iela;26
Emmas iela;16
Emmas iela;18
Emmas iela;20
Emmas iela;22
Emmas iela;14
Emmas iela;12
Emmas iela;10
Emmas iela;25
Emmas iela;27
Emmas iela;29
Emmas iela;31
Emmas iela;33k-1
Emmas iela;33k-2
Emmas iela;15
Emmas iela;11
Emmas iela;19
Melīdas iela;10
Melīdas iela;6k-3
Melīdas iela;6k-2
Melīdas iela;6k-1
Melīdas iela;3k-2
Melīdas iela;3k-1
Augusta Dombrovska iela;39A
Augusta Dombrovska iela;39
Kreimeņu iela;10
Sniedzes iela;15A
Baltāsbaznīcas iela;34
Kalngales iela;4A
Stiebru iela;1B
Ledus iela;1A
Augusta Dombrovska iela;49A
Kāvu iela;12B
Augusta Dombrovska iela;73
Ziemeļblāzmas iela;41
Stiebru iela;3
Augusta Dombrovska iela;74
Stiebru iela;11k-4
Stiebru iela;11k-3
Stiebru iela;11k-2
Stiebru iela;11k-1
Sniega iela;2k-5
Sniega iela;2k-4
Baltāsbaznīcas iela;15
Stiebru iela;11
Sniega iela;3
Ziemeļblāzmas iela;59
Martas Rinkas iela;12
Kāvu iela;7
Kāvu iela;5A
Kāvu iela;5
Punduru iela;3
Punduru iela;1
Punduru iela;4
Punduru iela;6
Martas Rinkas iela;9
Kāvu iela;8
Sniedzes iela;9
Sniega iela;2
Sniega iela;1
Sniega iela;4
Sniega iela;8
Sniega iela;9
Kalngales iela;2
Kalngales iela;4
Kalngales iela;6
Kalngales iela;1
Kalngales iela;3
Kalngales iela;7
Kalngales iela;9
Pauguru iela;8
Pauguru iela;6
Sarmas iela;3
Sarmas iela;2
Sarmas iela;4
Sarmas iela;6
Sarmas iela;8
Ciedru iela;5
Ciedru iela;4
Ciedru iela;6
Ciedru iela;8
Vijolīšu iela;5
Ledus iela;1
Ledus iela;4
Stiebru iela;8
Stiebru iela;4
Stiebru iela;2
Stiebru iela;1
Stiebru iela;5
Stiebru iela;7
Stiebru iela;6
Sniega iela;5
Baltāsbaznīcas iela;14
Stiebru iela;6A
Ziemeļblāzmas iela;47A
Ziemeļblāzmas iela;45A
Staru iela;16A
Sniedzes iela;13A
Sarmas iela;1A
Ciedru iela;5A
Ciedru iela;4A
Baltāsbaznīcas iela;1A
Augusta Dombrovska iela;82A
Augusta Dombrovska iela;81A
Skuju iela;27A
Augusta Dombrovska iela;41
Augusta Dombrovska iela;43
Augusta Dombrovska iela;45
Augusta Dombrovska iela;47
Augusta Dombrovska iela;49
Augusta Dombrovska iela;51
Augusta Dombrovska iela;67
Augusta Dombrovska iela;75
Augusta Dombrovska iela;75k-2
Augusta Dombrovska iela;79
Augusta Dombrovska iela;66
Augusta Dombrovska iela;62
Augusta Dombrovska iela;82
Augusta Dombrovska iela;86
Vecmīlgrāvja 1.līnija;52
Vecmīlgrāvja 1.līnija;54
Vecmīlgrāvja 1.līnija;53
Vecmīlgrāvja 1.līnija;57
Kreimeņu iela;12
Martas Rinkas iela;16
Martas Rinkas iela;11
Martas Rinkas iela;13
Kāvu iela;10
Kāvu iela;12
Kāvu iela;1k-2
Kāvu iela;1k-1
Skuju iela;25
Sniedzes iela;13
Sniedzes iela;15
Sniedzes iela;17
Sniedzes iela;19
Sniedzes iela;21
Sniedzes iela;23
Sniedzes iela;25
Sniega iela;2k-1
Sniega iela;2k-2
Sniega iela;2k-3
Sniega iela;3k-4
Sniega iela;3k-2
Sniega iela;3k-1
Sniega iela;3k-3
Ziemeļblāzmas iela;44
Ziemeļblāzmas iela;46
Ziemeļblāzmas iela;42
Ziemeļblāzmas iela;38
Ziemeļblāzmas iela;36
Ziemeļblāzmas iela;34
Ziemeļblāzmas iela;32
Ziemeļblāzmas iela;31
Ziemeļblāzmas iela;33
Ziemeļblāzmas iela;35
Ziemeļblāzmas iela;51
Ziemeļblāzmas iela;53
Kalngales iela;11
Sarmas iela;12
Vecāķu prospekts;21
Vecāķu prospekts;23
Vecāķu prospekts;25
Vecāķu prospekts;24
Vecāķu prospekts;17
Atlantijas iela;23 k-2
Atlantijas iela;23 k-3
Atlantijas iela;23 k-1
Zandartu iela;2A
Mērnieku iela;1A
Mērnieku iela;1
Baltāsbaznīcas iela;46 k-1
Atlantijas iela;2
Zandartu iela;2
Atlantijas iela;27 k-8
Atlantijas iela;23A
Stiebru iela;1A
Meldru iela;28A
Tauvas iela;29
Zandartu iela;3
Rīnūžu iela;22A
Meldru iela;58A
Atlantijas iela;15D
Kreimeņu iela;4A
Baltāsbaznīcas iela;34/36
Baltāsbaznīcas iela;31/39
Tauvas iela;15
Tauvas iela;21
Meldru iela;64
Tauvas iela;7
Tauvas iela;9
Vijolīšu iela;3
Atlantijas iela;7
Atlantijas iela;4
Atlantijas iela;6
Atlantijas iela;8
Mērnieku iela;6
Mērnieku iela;5
Mērnieku iela;3
Gliemežu iela;2
Gliemežu iela;4
Zivju iela;1
Zandartu iela;5
Kreimeņu iela;3
Kreimeņu iela;6
Kreimeņu iela;4
Kreimeņu iela;2
Meldru iela;5
Kreimeņu iela;5
Atlantijas iela;4A
Tauvas iela;03.maijs
Tauvas iela;11
Tauvas iela;7A
Baltāsbaznīcas iela;52A
Baltāsbaznīcas iela;48A
Baltāsbaznīcas iela;31k-2
Augusta Dombrovska iela;83A
Atlantijas iela;15C
Atlantijas iela;15B
Atlantijas iela;15A
Kreimeņu iela;2A
Kreimeņu iela;5A
Meldru iela;28
Atlantijas iela;23
Atlantijas iela;15
Atlantijas iela;12
Atlantijas iela;16
Atlantijas iela;18
Atlantijas iela;20
Mērnieku iela;25
Rīnūžu iela;18
Rīnūžu iela;16
Rīnūžu iela;20
Rīnūžu iela;22
Rīnūžu iela;26
Rīnūžu iela;28
Rīnūžu iela;32
Rīnūžu iela;34
Rīnūžu iela;11
Rīnūžu iela;19
Rīnūžu iela;21
Augusta Dombrovska iela;77
Augusta Dombrovska iela;83
Augusta Dombrovska iela;85
Augusta Dombrovska iela;87
Meldru iela;13
Meldru iela;15
Meldru iela;17
Meldru iela;19
Baltāsbaznīcas iela;50
Baltāsbaznīcas iela;52
Baltāsbaznīcas iela;43
Baltāsbaznīcas iela;41
Baltāsbaznīcas iela;37/39
Baltāsbaznīcas iela;35
Baltāsbaznīcas iela;33
Baltāsbaznīcas iela;31
Baltāsbaznīcas iela;48
Baltāsbaznīcas iela;46
Baltāsbaznīcas iela;44/46
Baltāsbaznīcas iela;29
Baltāsbaznīcas iela;25
Baltāsbaznīcas iela;42
Baltāsbaznīcas iela;40
Baltāsbaznīcas iela;36
Baltāsbaznīcas iela;23
Baltāsbaznīcas iela;21
Baltāsbaznīcas iela;19
Skuju iela;10A
Skuju iela;10
Martas Rinkas iela;1A
Vecmīlgrāvja iela;10
Meldru iela;2A
Vecmīlgrāvja iela;17B
Vecmīlgrāvja 1.līnija;51
Martas Rinkas iela;6
Vecmīlgrāvja 1.līnija;43
Skuju iela;21A
Vecmīlgrāvja 1.līnija;24
Vecmīlgrāvja 1.līnija;32A
Skuju iela;13
Meldru iela;3
Vecmīlgrāvja iela;8A
Vecmīlgrāvja 1.līnija;21
Vecmīlgrāvja iela;17
Skuju iela;23
Meldru iela;16A
Vecmīlgrāvja 1.līnija;25
Skuju iela;14
Vecmīlgrāvja iela;17C
Melīdas iela;1A
Meldru iela;4A
Vanadziņa gatve;8
Emmas iela;1
Melīdas iela;2
Melīdas iela;1
Vanadziņa gatve;6
Martas Rinkas iela;1
Martas Rinkas iela;3
Martas Rinkas iela;5
Martas Rinkas iela;7
Kāvu iela;2
Kāvu iela;6
Kāvu iela;4
Kāvu iela;1
Skuju iela;2
Skuju iela;8
Skuju iela;1
Skuju iela;6
Vecmīlgrāvja iela;6
Vecmīlgrāvja iela;8
Vecmīlgrāvja iela;5
Vecmīlgrāvja iela;7
Vecmīlgrāvja iela;9
Meldru iela;2
Meldru iela;4
Meldru iela;6
Meldru iela;8
Meldru iela;1
Vecmīlgrāvja 1.līnija;33
Emmas iela;2A
Emmas iela;1A
Skuju iela;6B
Skuju iela;6A
Meldru iela;1A
Meldru iela;6k-2
Meldru iela;26
Meldru iela;24
Meldru iela;22
Meldru iela;18
Meldru iela;20
Meldru iela;16
Meldru iela;14
Meldru iela;12
Meldru iela;10
Vecmīlgrāvja iela;11
Vecmīlgrāvja iela;17k-1
Vecmīlgrāvja iela;17k-2
Vecmīlgrāvja iela;17k-3
Vecmīlgrāvja 1.līnija;32
Vecmīlgrāvja 1.līnija;46
Vecmīlgrāvja 1.līnija;48
Vecmīlgrāvja 1.līnija;50
Vecmīlgrāvja 1.līnija;31
Vecmīlgrāvja 1.līnija;35
Vecmīlgrāvja 1.līnija;37
Vecmīlgrāvja 1.līnija;41
Vecmīlgrāvja 1.līnija;45
Vecmīlgrāvja 1.līnija;49
Vecmīlgrāvja 1.līnija;47
Vecmīlgrāvja 1.līnija;28
Vecmīlgrāvja 1.līnija;26
Martas Rinkas iela;10
Martas Rinkas iela;1k-1
Martas Rinkas iela;1k-2
Staru iela;18
Skuju iela;16
Skuju iela;12
Skuju iela;11
Meldru iela;3B
Meldru iela;5A
Meldru iela;3A
Vižņu iela;13
Audupes iela;2
Veiksmes iela;5A
Veiksmes iela;11B
Birztalu iela;8
Birztalu iela;11 k-3
Birztalu iela;11 k-1
Birztalu iela;13 k-5
Birztalu iela;13 k-4
Birztalu iela;13 k-3
Birztalu iela;13 k-2
Birztalu iela;13 k-1
Birztalu iela;13
Birztalu iela;6
Birztalu iela;11
Traleru iela;32
Albatrosu iela;10
Veiksmes iela;25
Zvejniekciema iela;40
Zvejniekciema iela;42
Zvejniekciema iela;47
Zvejniekciema iela;44
Zvejniekciema iela;46
Zvejniekciema iela;48
Atlantijas iela;27I
Traleru iela;15B
Mazā Albatrosu iela;4B
Veiksmes iela;11F
Veiksmes iela;11E
Veiksmes iela;11D
Veiksmes iela;11C
Veiksmes iela;11A
Veiksmes iela;11
Jūdzes iela;12
Traleru iela;10
Zvejniekciema iela;45
Atlantijas iela;27E
Laivinieku iela;13
Albatrosu iela;17
Albatrosu iela;19
Vaduguņu iela;13A
Albatrosu iela;21A
Traleru iela;19k-1
Ovīšu iela;10
Audupes iela;5C
Audupes iela;5B
Audupes iela;3B
Audupes iela;3A
Veiksmes iela;14A
Zvejniekciema iela;32
Vižņu iela;13A
Albatrosu iela;1B
Audupes iela;22
Zvejniekciema iela;35
Veiksmes iela;9
Audupes iela;19
Zvejniekciema iela;17D
Zvejniekciema iela;17E
Laivinieku iela;11A
Atlantijas iela;27G
Albatrosu iela;8
Albatrosu iela;3A
Albatrosu iela;3
Zvejniekciema iela;53
Zvejniekciema iela;51
Zvejniekciema iela;38
Zvejniekciema iela;49
Zvejniekciema iela;43
Zvejniekciema iela;36
Zvejniekciema iela;34
Zvejniekciema iela;21B
Zvejniekciema iela;21A
Zvejniekciema iela;21
Veiksmes iela;7A
Zvejniekciema iela;41
Venteru iela;12
Albatrosu iela;6C
Albatrosu iela;6B
Albatrosu iela;6A
Albatrosu iela;6
Traleru iela;13
Veiksmes iela;18
Zvejniekciema iela;37
Atlantijas iela;27F
Vaduguņu iela;8
Traleru iela;4C
Traleru iela;4B
Piekrastes iela;11
Albatrosu iela;11
Vižņu iela;19
Bākas iela;11
Audupes iela;4
Traleru iela;6B
Jūdzes iela;13
Jūdzes iela;11
Piekrastes iela;1
Piekrastes iela;3
Bākas iela;6A
Venteru iela;8
Vaduguņu iela;3
Vaduguņu iela;2
Vaduguņu iela;4
Vaduguņu iela;7
Vaduguņu iela;6
Bākas iela;8
Bākas iela;6
Veiksmes iela;7
Veiksmes iela;1
Birztalu iela;4
Audupes iela;7
Audupes iela;5
Audupes iela;3
Audupes iela;1
Audupes iela;9
Traleru iela;2
Traleru iela;4
Traleru iela;6
Traleru iela;8
Albatrosu iela;5
Albatrosu iela;9
Traleru iela;19
Atlantijas iela;27D
Albatrosu iela;7A
Traleru iela;10A
Albatrosu iela;27A
Veiksmes iela;27
Jūdzes iela;19
Jūdzes iela;17
Jūdzes iela;14
Jūdzes iela;16
Audupes iela;7A
Audupes iela;11
Atlantijas iela;27A
Atlantijas iela;27B
Traleru iela;2B
Traleru iela;15
Traleru iela;17
Traleru iela;24
Traleru iela;28
Traleru iela;23
Traleru iela;21
Traleru iela;22
Traleru iela;26
Albatrosu iela;15
Albatrosu iela;23
Albatrosu iela;21
Albatrosu iela;26
Albatrosu iela;24
Albatrosu iela;22
Albatrosu iela;20
Albatrosu iela;18A
Albatrosu iela;16
Venteru iela;10
Vaduguņu iela;10
Vaduguņu iela;14
Vaduguņu iela;13
Vaduguņu iela;16
Vaduguņu iela;18
Vižņu iela;15
Veiksmes iela;12
Veiksmes iela;14
Atlantijas iela;27
Birzes iela;3
Birzes iela;2 k-1
Birzes iela;2A
Birzes iela;2
Flotes iela;10 k-15
Flotes iela;10 k-14
Flotes iela;10 k-13
Flotes iela;10 k-12
Flotes iela;10 k-11
Flotes iela;10 k-10
Flotes iela;6
Flotes iela;4
Flotes iela;2
Flotes iela;8
Flotes iela;10 k-6
Flotes iela;10 k-5
Flotes iela;10 k-4
Flotes iela;10 k-3
Flotes iela;10 k-1
Flotes iela;10
Esplanādes iela;8
Esplanādes iela;10
Esplanādes iela;12
Birzes iela;3A
Birzes iela;10B
Birzes iela;4A
Birzes iela;1C
Flotes iela;5
Birzes iela;9
Birzes iela;4
Slimnīcas iela;2
Esplanādes iela;6
Esplanādes iela;5
Esplanādes iela;5B
Birzes iela;11
Birzes iela;13
Esplanādes iela;5k-1
Stūrmaņu iela;1B
Spailes iela;12
Stūrmaņu iela;1I
Stūrmaņu iela;1H
Spailes iela;11 k-11
Spailes iela;11 k-10
Spailes iela;11 k-9
Spailes iela;11 k-8
Spailes iela;11 k-7
Spailes iela;11 k-6
Spailes iela;11 k-5
Spailes iela;11 k-4
Spailes iela;11 k-3
Spailes iela;11 k-2
Spailes iela;11 k-1
Stūrmaņu iela;1D
Lielupes iela;50
Lemešu iela;1C
Lemešu iela;1B
Zilā iela;21B
Zilā iela;21C
Atlantijas iela;27C
Stūrmaņu iela;1G
Stūrmaņu iela;1F
Lielupes iela;5
Lielupes iela;7
Lielupes iela;9
Lemešu iela;1
Spailes iela;8
Spailes iela;4
Spailes iela;2
Spailes iela;7
Spailes iela;5
Spailes iela;3
Lielupes iela;42
Lielupes iela;11
Lielupes iela;13
Lielupes iela;31
Lielupes iela;29
Lielupes iela;48
Lielupes iela;46
Lielupes iela;44A
Lielupes iela;15
Lielupes iela;15A
Lemešu iela;1A
Lemešu iela;2A
Spailes iela;10
Spailes iela;11
Stūrmaņu iela;1C
Stūrmaņu iela;1A
Zilā iela;25
Lielupes iela;1 k-5
Lielupes iela;3
Lielupes iela;1k-11
Lielupes iela;1k-10
Lielupes iela;1k-7
Lielupes iela;20
Lielupes iela;1k-9
Lielupes iela;1k-12
Lielupes iela;1k-13
Miglas iela;2A
Miglas iela;5
Lielupes iela;18
Lielupes iela;1
Brūžu iela;1C
Brūžu iela;1B
Brūžu iela;1A
Lielupes iela;12B
Lielupes iela;12A
Lielupes iela;18A
Lielupes iela;1A
Miglas iela;1B
Brūžu iela;2A
Lielā iela;1
Gundegas iela;4
Gundegas iela;2
Miglas iela;2
Miglas iela;3
Miglas iela;1
Brūžu iela;1
Lielā iela;4
Lielā iela;2
Viesnīcas iela;2
Lielupes iela;12
Lielupes iela;14
Lielupes iela;14A
Lielupes iela;1k-8
Lielupes iela;1k-6
Lielupes iela;1k-1
Lielupes iela;1k-2
Lielupes iela;1k-3
Lielupes iela;1k-4
Miglas iela;7A
Miglas iela;5A
Miglas iela;1A
Miglas iela;3A
Ievas iela;6
Stūrmaņu iela;12
Lielupes iela;40
Ievas iela;9
Gundegas iela;1A
Ādama iela;2
Brūžu iela;26
Stūrmaņu iela;19
Kaņepju iela;3A
Kaņepju iela;2D
Ievas iela;3A
Ievas iela;10
Brūžu iela;17
Ādama iela;4A
Ādama iela;4
Lielupes iela;40A
Lemešu iela;4
Gundegas iela;22A
Ādama iela;2A
Lemešu iela;6
Lielupes iela;36A
Brūžu iela;21
Stūrmaņu iela;23
Lemešu iela;3
Lemešu iela;5
Lemešu iela;9
Kaņepju iela;5
Kaņepju iela;2
Kaņepju iela;3
Kaņepju iela;1
Ievas iela;8
Ievas iela;7
Ievas iela;5
Ievas iela;3
Ievas iela;4
Ievas iela;2
Ievas iela;1
Gundegas iela;7
Gundegas iela;9
Gundegas iela;5
Gundegas iela;3
Gundegas iela;1
Stūrmaņu iela;8
Stūrmaņu iela;6
Stūrmaņu iela;4
Stūrmaņu iela;2
Stūrmaņu iela;3
Stūrmaņu iela;5
Stūrmaņu iela;7
Stūrmaņu iela;9
Ādama iela;1
Ādama iela;7
Ādama iela;5
Ādama iela;3
Ādama iela;6
Ādama iela;8
Lielupes iela;24
Lielupes iela;26
Lielupes iela;28
Lielupes iela;30
Lielupes iela;30A
Lielupes iela;34
Lielupes iela;36
Lielupes iela;38
Lemešu iela;3k-1
Kaņepju iela;2B
Kaņepju iela;2A
Gundegas iela;26
Gundegas iela;24
Gundegas iela;22
Gundegas iela;11
Gundegas iela;14
Gundegas iela;16
Gundegas iela;18
Gundegas iela;20
Gundegas iela;12B
Gundegas iela;12A
Gundegas iela;12
Gundegas iela;10
Brūžu iela;19
Ādama iela;8A
Stūrmaņu iela;22
Stūrmaņu iela;20
Stūrmaņu iela;18
Stūrmaņu iela;16
Stūrmaņu iela;14
Stūrmaņu iela;10
Stūrmaņu iela;2A
Stūrmaņu iela;11
Stūrmaņu iela;17
Kaņepju iela;2C
Jomas iela;7
Jomas iela;12
Ādama iela;16
Kaņepju iela;16D
Kaņepju iela;16C
Kaņepju iela;16B
Kaņepju iela;16A
Kaņepju iela;12A
Jomas iela;5
Jomas iela;14A
Jomas iela;15
Gobas iela;4A
Gobas iela;4
Gobas iela;15A
Gobas iela;15B
Gobas iela;12
Jomas iela;1B
Brūžu iela;10
Brūžu iela;8
Brūžu iela;17A
Ādama iela;9A
Ādama iela;9
Ādama iela;18
Ādama iela;18A
Jomas iela;12A
Brūžu iela;18
Gobas iela;15
Gobas iela;5A
Brūžu iela;16
Jomas iela;1A
Gobas iela;6A
Gobas iela;10A
Brūžu iela;14A
Jomas iela;2A
Kaņepju iela;8A
Kaņepju iela;14A
Brūžu iela;13
Kaņepju iela;9
Kaņepju iela;6
Kaņepju iela;8
Jomas iela;2
Jomas iela;1
Jomas iela;4
Jomas iela;6
Jomas iela;3
Jomas iela;8
Gundegas iela;8
Gundegas iela;6
Galdnieku iela;3
Galdnieku iela;4
Galdnieku iela;2
Galdnieku iela;1
Miglas iela;9
Brūžu iela;5
Brūžu iela;6
Brūžu iela;3
Gobas iela;8
Gobas iela;9
Gobas iela;7
Gobas iela;5
Mencu iela;17
Kastaņu iela;10
Kaņepju iela;11
Kaņepju iela;13
Kaņepju iela;15
Kaņepju iela;10
Kaņepju iela;12
Kaņepju iela;14
Kaņepju iela;16
Kaņepju iela;19
Jomas iela;10
Jomas iela;14
Jomas iela;16
Jomas iela;11
Jomas iela;13
Brūžu iela;20
Brūžu iela;22
Brūžu iela;24
Brūžu iela;15
Brūžu iela;11
Brūžu iela;14
Brūžu iela;12
Ādama iela;10
Ādama iela;12
Ādama iela;14
Ādama iela;11
Ādama iela;13
Ādama iela;15
Ādama iela;17
Ādama iela;22
Ādama iela;24
Gobas iela;13
Gobas iela;10
Stūrmaņu iela;32
Stūrmaņu iela;28
Stūrmaņu iela;26
Stūrmaņu iela;25
Jomas iela;18
Mencu iela;10D
Zemkopju iela;1A
Mencu iela;3
Mencu iela;2
Lielā iela;43A
Lielā iela;16
Lielā iela;14
Bungu iela;6
Lielā iela;8
Lielā iela;41
Lielā iela;22
Kangaru iela;2
Birzes iela;16
Mencu iela;10C
Jūrnieku iela;2B
Jūrnieku iela;2A
Velkoņu iela;7
Kapteiņu iela;2A
Birzes iela;10
Birzes iela;10C
Zemkopju iela;7A
Zemkopju iela;4A
Piestātnes iela;3A
Piestātnes iela;3
Miglas iela;19A
Miglas iela;15A
Mežrozīšu iela;5A
Mencu iela;16A
Mencu iela;6
Mencu iela;4
Mencu iela;10
Mencu iela;10B
Mencu iela;10A
Lielā iela;9A
Lielā iela;6D
Lielā iela;6B
Lielā iela;4B
Lielā iela;35
Lielā iela;35A
Lielā iela;3A
Lielā iela;23A
Lielā iela;21A
Lielā iela;11A
Lielā iela;11
Kodola iela;1
Kodola iela;3
Kodola iela;5
Kodola iela;13A
Kodola iela;13
Kapteiņu iela;3B
Kapteiņu iela;3
Kapteiņu iela;1A
Kapļu iela;5A
Kapļu iela;3A
Kapļu iela;2
Kapļu iela;2A
Kapļu iela;1A
Piestātnes iela;11
Viesnīcas iela;1
Mencu iela;20
Ķemmdziju iela;45
Miglas iela;19C
Jūrnieku iela;3
Velkoņu iela;2A
Lielā iela;6C
Birzes iela;8
Lielā iela;4A
Miglas iela;8
Kangaru iela;3
Mencu iela;1A
Piestātnes iela;5A
Piestātnes iela;7
Piestātnes iela;9
Mencu iela;5
Piestātnes iela;5
Mežrozīšu iela;9
Mežrozīšu iela;7
Mežrozīšu iela;4
Mežrozīšu iela;6
Mežrozīšu iela;8
Mežrozīšu iela;5
Mežrozīšu iela;3
Mežrozīšu iela;1
Mežrozīšu iela;2
Mencu iela;9
Mencu iela;8
Loma iela;3
Loma iela;5
Lielā iela;9
Lielā iela;7
Lielā iela;3
Lielā iela;5
Kodola iela;9
Kodola iela;4
Kodola iela;6
Kapteiņu iela;7
Kapteiņu iela;2
Kapteiņu iela;1
Kapļu iela;5
Kapļu iela;3
Kapļu iela;1
Kangaru iela;4
Kangaru iela;1
Jūrnieku iela;2
Jūrnieku iela;1
Gaigalas iela;4
Miglas iela;4
Bungu iela;1
Bungu iela;2
Bungu iela;5
Bungu iela;3
Lielā iela;6
Zemkopju iela;2
Zemkopju iela;4
Zemkopju iela;6
Zemkopju iela;7
Zemkopju iela;5
Zemkopju iela;3
Zemkopju iela;1
Ķemmdziju iela;41
Ķemmdziju iela;43
Zemkopju iela;2A
Mežrozīšu iela;10
Mencu iela;24
Mencu iela;22
Mencu iela;15
Mencu iela;13
Mencu iela;18
Mencu iela;11
Mencu iela;16
Mencu iela;12A
Mencu iela;12
Lielā iela;49
Lielā iela;45
Lielā iela;43
Lielā iela;39
Lielā iela;37
Lielā iela;33
Lielā iela;23
Lielā iela;25
Lielā iela;27
Lielā iela;29
Lielā iela;31
Lielā iela;13
Lielā iela;15
Lielā iela;17
Lielā iela;19
Lielā iela;21
Lielā iela;18A
Lielā iela;8A
Lielā iela;8B
Kodola iela;11
Kodola iela;17
Kodola iela;15
Kapteiņu iela;3A
Jomas iela;22
Jomas iela;20
Gaigalas iela;1A
Miglas iela;26
Miglas iela;23
Miglas iela;21
Miglas iela;19
Miglas iela;24
Miglas iela;22
Miglas iela;20
Miglas iela;17
Miglas iela;15
Miglas iela;18
Miglas iela;16
Miglas iela;13
Miglas iela;11A
Miglas iela;11
Miglas iela;14
Miglas iela;10
Bungu iela;1A
Birzes iela;10A
Birzes iela;15
Lielā iela;20
Lielā iela;18
Gaigalas iela;23D
Gaigalas iela;23C
Mežrozīšu iela;29
Gobas iela;20A
Gobas iela;25A
Mežrozīšu iela;21
Mežrozīšu iela;19
Mežrozīšu iela;20
Mežrozīšu iela;41
Gaigalas iela;21A
Gobas iela;20 k-4
Finiera iela;6
Finiera iela;23
Finiera iela;15
Finiera iela;13
Finiera iela;11
Finiera iela;19
Finiera iela;17
Finiera iela;21
Finiera iela;9
Finiera iela;7
Finiera iela;5
Gaigalas iela;23B
Gaigalas iela;23A
Ādama iela;21A
Ādama iela;21
Mencu iela;23A
Mencu iela;23
Stūrmaņu iela;34
Gobas iela;19A
Gobas iela;17A
Gobas iela;15C
Gobas iela;16A
Gobas iela;14
Mežrozīšu iela;22
Mežrozīšu iela;30
Mežrozīšu iela;28
Mežrozīšu iela;26
Stūrmaņu iela;31 k-2
Mežrozīšu iela;27
Mežrozīšu iela;25
Mežrozīšu iela;23
Gaigalas iela;27
Mežrozīšu iela;24
Lemešu iela;7
Lemešu iela;15
Mežrozīšu iela;43
Mežrozīšu iela;39
Stūrmaņu iela;29C
Stūrmaņu iela;29B
Gobas iela;18A
Gobas iela;22B
Lielupes iela;70A
Lielupes iela;70
Gobas iela;39
Gobas iela;17
Gobas iela;37
Gobas iela;18
Gaigalas iela;31
Gaigalas iela;29
Gaigalas iela;23
Stūrmaņu iela;27k-1
Mežrozīšu iela;17
Mencu iela;21
Mencu iela;28
Mencu iela;26
Mencu iela;19
Lielupes iela;62
Lielupes iela;64
Lielupes iela;72
Lielupes iela;66
Lielupes iela;60
Lielupes iela;68
Lemešu iela;11
Lemešu iela;13
Lemešu iela;17
Lemešu iela;19
Lemešu iela;20
Gaigalas iela;25
Gaigalas iela;21
Gaigalas iela;19A
Gaigalas iela;19
Gaigalas iela;19k-1
Gobas iela;33A
Gobas iela;35
Gobas iela;33
Gobas iela;19
Gobas iela;21
Gobas iela;23
Gobas iela;16
Gobas iela;25
Gobas iela;27
Gobas iela;31
Gobas iela;29
Gobas iela;20
Gobas iela;30
Gobas iela;28
Gobas iela;34
Gobas iela;36
Gobas iela;26
Gobas iela;24
Gobas iela;22
Gobas iela;32
Gobas iela;20k-3
Stūrmaņu iela;33A
Stūrmaņu iela;36
Stūrmaņu iela;31B
Stūrmaņu iela;31
Stūrmaņu iela;29
Stūrmaņu iela;27
Gobas iela;20k-1
Gobas iela;20k-2
Admirāļu iela;16A
Ādama iela;23A
Tekstilnieku iela;23A
Tekstilnieku iela;22
Tekstilnieku iela;19
Silikātu iela;4A
